query_id	doc_id		doc_score_b
26		211		5
26		212		5
26		217		5
26		248		5
26		249		5
26		271		5
26		283		5
26		297		5
26		316		5
26		317		5
26		321		5
26		322		5
26		340		5
26		359		5
26		360		5
26		371		5
26		394		5
26		410		5
26		418		5
26		419		5
26		433		5
26		466		5
26		476		5
26		491		5
26		500		5
26		502		5
26		534		5
26		553		5
26		556		5
26		575		5
26		583		5
26		600		5
26		608		5
26		624		5
26		645		5
26		652		5
26		656		5
26		668		5
26		669		5
26		679		5
26		706		5
26		719		5
26		779		5
26		799		5
26		818		5
26		837		5
26		857		5
26		858		5
26		873		5
26		892		5
26		903		5
26		917		5
26		929		5
26		986		5
26		1007		5
26		1043		5
26		1049		5
26		1050		5
26		1051		5
26		1059		5
26		1061		5
26		1067		5
26		1083		5
26		1110		5
26		1112		5
26		1125		5
26		1157		5
26		1186		5
26		1188		5
26		1189		5
26		1194		5
26		1202		5
26		1203		5
26		1210		5
26		1231		5
26		1236		5
26		1242		5
26		1246		5
26		1257		5
26		1270		5
26		1271		5
26		1295		5
26		1311		5
26		1328		5
26		1349		5
26		1368		5
26		1374		5
26		1400		5
26		79		4
26		103		4
26		132		4
26		146		4
26		151		4
26		152		4
26		157		4
26		164		4
26		174		4
26		183		4
26		208		4
26		210		4
26		213		4
26		227		4
26		265		4
26		280		4
26		291		4
26		293		4
26		302		4
26		311		4
26		324		4
26		339		4
26		353		4
26		361		4
26		378		4
26		397		4
26		407		4
26		416		4
26		420		4
26		423		4
26		445		4
26		468		4
26		473		4
26		478		4
26		512		4
26		521		4
26		523		4
26		531		4
26		557		4
26		588		4
26		589		4
26		591		4
26		593		4
26		602		4
26		633		4
26		637		4
26		653		4
26		672		4
26		682		4
26		687		4
26		693		4
26		705		4
26		714		4
26		727		4
26		751		4
26		752		4
26		765		4
26		774		4
26		785		4
26		793		4
26		796		4
26		801		4
26		802		4
26		808		4
26		814		4
26		827		4
26		836		4
26		838		4
26		845		4
26		848		4
26		855		4
26		888		4
26		902		4
26		919		4
26		922		4
26		935		4
26		936		4
26		940		4
26		949		4
26		1009		4
26		1041		4
26		1053		4
26		1054		4
26		1057		4
26		1060		4
26		1121		4
26		1127		4
26		1128		4
26		1130		4
26		1139		4
26		1142		4
26		1143		4
26		1204		4
26		1211		4
26		1215		4
26		1221		4
26		1232		4
26		1234		4
26		1238		4
26		1253		4
26		1255		4
26		1284		4
26		1287		4
26		1297		4
26		1330		4
26		1347		4
26		1357		4
26		1358		4
26		1367		4
26		1377		4
26		1390		4
26		1395		4
26		1		3
26		14		3
26		19		3
26		26		3
26		35		3
26		36		3
26		44		3
26		60		3
26		85		3
26		119		3
26		166		3
26		171		3
26		182		3
26		196		3
26		197		3
26		218		3
26		226		3
26		228		3
26		229		3
26		230		3
26		231		3
26		247		3
26		258		3
26		298		3
26		303		3
26		338		3
26		351		3
26		372		3
26		387		3
26		392		3
26		400		3
26		408		3
26		422		3
26		426		3
26		443		3
26		450		3
26		465		3
26		470		3
26		490		3
26		496		3
26		514		3
26		530		3
26		544		3
26		546		3
26		551		3
26		559		3
26		567		3
26		577		3
26		587		3
26		599		3
26		607		3
26		612		3
26		620		3
26		628		3
26		631		3
26		643		3
26		647		3
26		654		3
26		690		3
26		700		3
26		735		3
26		739		3
26		740		3
26		748		3
26		759		3
26		761		3
26		780		3
26		825		3
26		831		3
26		844		3
26		851		3
26		852		3
26		856		3
26		885		3
26		889		3
26		895		3
26		897		3
26		915		3
26		916		3
26		918		3
26		920		3
26		926		3
26		931		3
26		939		3
26		942		3
26		945		3
26		947		3
26		964		3
26		971		3
26		973		3
26		976		3
26		978		3
26		981		3
26		988		3
26		999		3
26		1003		3
26		1006		3
26		1014		3
26		1031		3
26		1036		3
26		1044		3
26		1058		3
26		1079		3
26		1084		3
26		1098		3
26		1120		3
26		1122		3
26		1124		3
26		1126		3
26		1134		3
26		1136		3
26		1137		3
26		1148		3
26		1153		3
26		1159		3
26		1171		3
26		1173		3
26		1179		3
26		1223		3
26		1233		3
26		1249		3
26		1262		3
26		1265		3
26		1267		3
26		1276		3
26		1280		3
26		1288		3
26		1289		3
26		1296		3
26		1327		3
26		1336		3
26		1337		3
26		1339		3
26		1359		3
26		1396		3
26		1397		3
26		1399		3
26		6		2
26		11		2
26		12		2
26		38		2
26		41		2
26		56		2
26		57		2
26		58		2
26		66		2
26		78		2
26		82		2
26		90		2
26		93		2
26		106		2
26		120		2
26		127		2
26		138		2
26		147		2
26		184		2
26		190		2
26		220		2
26		221		2
26		224		2
26		232		2
26		237		2
26		259		2
26		263		2
26		276		2
26		282		2
26		287		2
26		288		2
26		289		2
26		296		2
26		301		2
26		312		2
26		313		2
26		319		2
26		323		2
26		354		2
26		356		2
26		362		2
26		385		2
26		398		2
26		414		2
26		430		2
26		444		2
26		446		2
26		448		2
26		469		2
26		486		2
26		492		2
26		497		2
26		499		2
26		503		2
26		505		2
26		507		2
26		511		2
26		513		2
26		515		2
26		518		2
26		542		2
26		545		2
26		549		2
26		561		2
26		581		2
26		585		2
26		586		2
26		590		2
26		592		2
26		597		2
26		642		2
26		658		2
26		688		2
26		691		2
26		699		2
26		704		2
26		717		2
26		741		2
26		742		2
26		760		2
26		763		2
26		767		2
26		769		2
26		772		2
26		776		2
26		781		2
26		787		2
26		805		2
26		822		2
26		828		2
26		829		2
26		830		2
26		840		2
26		842		2
26		843		2
26		854		2
26		862		2
26		864		2
26		890		2
26		891		2
26		913		2
26		925		2
26		932		2
26		937		2
26		960		2
26		983		2
26		991		2
26		993		2
26		994		2
26		1002		2
26		1008		2
26		1016		2
26		1019		2
26		1024		2
26		1029		2
26		1035		2
26		1038		2
26		1048		2
26		1070		2
26		1073		2
26		1078		2
26		1105		2
26		1118		2
26		1123		2
26		1129		2
26		1135		2
26		1141		2
26		1151		2
26		1152		2
26		1167		2
26		1172		2
26		1183		2
26		1191		2
26		1218		2
26		1219		2
26		1229		2
26		1230		2
26		1256		2
26		1266		2
26		1272		2
26		1283		2
26		1293		2
26		1294		2
26		1303		2
26		1315		2
26		1316		2
26		1333		2
26		1378		2
26		1379		2
26		1387		2
26		5		1
26		31		1
26		51		1
26		64		1
26		65		1
26		68		1
26		69		1
26		75		1
26		102		1
26		113		1
26		136		1
26		143		1
26		158		1
26		159		1
26		161		1
26		169		1
26		172		1
26		175		1
26		176		1
26		177		1
26		195		1
26		203		1
26		204		1
26		214		1
26		215		1
26		233		1
26		234		1
26		243		1
26		245		1
26		246		1
26		252		1
26		253		1
26		264		1
26		274		1
26		281		1
26		295		1
26		320		1
26		330		1
26		380		1
26		399		1
26		402		1
26		415		1
26		421		1
26		432		1
26		437		1
26		442		1
26		453		1
26		483		1
26		485		1
26		488		1
26		501		1
26		508		1
26		509		1
26		517		1
26		533		1
26		548		1
26		558		1
26		578		1
26		580		1
26		582		1
26		584		1
26		595		1
26		603		1
26		605		1
26		615		1
26		616		1
26		632		1
26		634		1
26		635		1
26		639		1
26		640		1
26		650		1
26		677		1
26		678		1
26		681		1
26		695		1
26		698		1
26		703		1
26		707		1
26		723		1
26		726		1
26		729		1
26		743		1
26		749		1
26		750		1
26		753		1
26		755		1
26		756		1
26		758		1
26		768		1
26		790		1
26		795		1
26		800		1
26		811		1
26		812		1
26		817		1
26		821		1
26		839		1
26		841		1
26		853		1
26		866		1
26		869		1
26		874		1
26		883		1
26		898		1
26		905		1
26		906		1
26		907		1
26		938		1
26		954		1
26		956		1
26		963		1
26		997		1
26		1000		1
26		1001		1
26		1005		1
26		1012		1
26		1013		1
26		1020		1
26		1022		1
26		1023		1
26		1026		1
26		1033		1
26		1037		1
26		1042		1
26		1046		1
26		1052		1
26		1063		1
26		1064		1
26		1065		1
26		1066		1
26		1069		1
26		1085		1
26		1086		1
26		1087		1
26		1092		1
26		1093		1
26		1095		1
26		1097		1
26		1114		1
26		1115		1
26		1116		1
26		1117		1
26		1131		1
26		1147		1
26		1150		1
26		1156		1
26		1158		1
26		1161		1
26		1163		1
26		1164		1
26		1166		1
26		1168		1
26		1178		1
26		1207		1
26		1227		1
26		1247		1
26		1252		1
26		1269		1
26		1277		1
26		1291		1
26		1299		1
26		1306		1
26		1318		1
26		1326		1
26		1332		1
26		1334		1
26		1338		1
26		1340		1
26		1341		1
26		1342		1
26		1344		1
26		1348		1
26		1352		1
26		1361		1
26		1362		1
26		1369		1
27		433		21
27		1075		18
27		225		16
27		752		16
27		820		16
27		42		15
27		683		15
27		921		15
27		14		14
27		189		14
27		247		14
27		432		14
27		232		13
27		673		13
27		680		13
27		919		13
27		924		13
27		1039		13
27		202		12
27		593		12
27		696		12
27		712		12
27		1239		12
27		289		11
27		677		11
27		826		11
27		1031		11
27		1035		11
27		52		10
27		195		10
27		205		10
27		464		10
27		794		10
27		797		10
27		798		10
27		1092		10
27		147		9
27		198		9
27		212		9
27		229		9
27		230		9
27		520		9
27		686		9
27		699		9
27		779		9
27		801		9
27		803		9
27		917		9
27		928		9
27		1119		9
27		1229		9
27		1341		9
27		179		8
27		420		8
27		521		8
27		675		8
27		888		8
27		923		8
27		1178		8
27		1246		8
27		1333		8
27		1342		8
27		27		7
27		146		7
27		192		7
27		199		7
27		227		7
27		294		7
27		428		7
27		434		7
27		601		7
27		674		7
27		695		7
27		749		7
27		757		7
27		792		7
27		811		7
27		902		7
27		916		7
27		1176		7
27		1202		7
27		1289		7
27		1320		7
27		1340		7
27		1343		7
27		1		6
27		13		6
27		20		6
27		30		6
27		86		6
27		99		6
27		124		6
27		200		6
27		204		6
27		221		6
27		246		6
27		250		6
27		279		6
27		288		6
27		512		6
27		513		6
27		548		6
27		599		6
27		638		6
27		640		6
27		676		6
27		679		6
27		681		6
27		698		6
27		739		6
27		780		6
27		901		6
27		1062		6
27		1074		6
27		1089		6
27		1108		6
27		1112		6
27		1129		6
27		1136		6
27		1154		6
27		1170		6
27		1243		6
27		1265		6
27		1280		6
27		1310		6
27		1362		6
27		36		5
27		49		5
27		76		5
27		134		5
27		188		5
27		222		5
27		248		5
27		251		5
27		278		5
27		363		5
27		367		5
27		390		5
27		442		5
27		451		5
27		453		5
27		459		5
27		470		5
27		497		5
27		535		5
27		562		5
27		572		5
27		588		5
27		600		5
27		602		5
27		612		5
27		614		5
27		643		5
27		678		5
27		682		5
27		705		5
27		737		5
27		802		5
27		825		5
27		827		5
27		912		5
27		970		5
27		980		5
27		986		5
27		987		5
27		1015		5
27		1028		5
27		1064		5
27		1124		5
27		1162		5
27		1164		5
27		1188		5
27		1197		5
27		1201		5
27		1213		5
27		1218		5
27		1259		5
27		1266		5
27		1272		5
27		1309		5
27		1321		5
27		1334		5
27		1337		5
27		1339		5
27		1380		5
27		29		4
27		45		4
27		110		4
27		131		4
27		201		4
27		207		4
27		224		4
27		233		4
27		235		4
27		272		4
27		315		4
27		329		4
27		341		4
27		379		4
27		391		4
27		415		4
27		417		4
27		469		4
27		474		4
27		545		4
27		547		4
27		556		4
27		557		4
27		569		4
27		576		4
27		613		4
27		623		4
27		634		4
27		685		4
27		688		4
27		689		4
27		694		4
27		703		4
27		709		4
27		724		4
27		753		4
27		760		4
27		777		4
27		781		4
27		793		4
27		814		4
27		818		4
27		819		4
27		831		4
27		833		4
27		838		4
27		840		4
27		859		4
27		866		4
27		877		4
27		903		4
27		920		4
27		927		4
27		951		4
27		964		4
27		974		4
27		982		4
27		985		4
27		1012		4
27		1044		4
27		1051		4
27		1066		4
27		1070		4
27		1091		4
27		1094		4
27		1095		4
27		1115		4
27		1132		4
27		1133		4
27		1134		4
27		1137		4
27		1144		4
27		1163		4
27		1186		4
27		1225		4
27		1271		4
27		1293		4
27		1294		4
27		1302		4
27		1307		4
27		1328		4
27		1332		4
27		1338		4
27		1355		4
27		1356		4
27		1375		4
27		60		3
27		70		3
27		72		3
27		73		3
27		82		3
27		96		3
27		109		3
27		121		3
27		122		3
27		132		3
27		135		3
27		144		3
27		148		3
27		167		3
27		168		3
27		169		3
27		172		3
27		173		3
27		183		3
27		191		3
27		209		3
27		211		3
27		213		3
27		215		3
27		226		3
27		234		3
27		252		3
27		253		3
27		256		3
27		284		3
27		287		3
27		305		3
27		342		3
27		346		3
27		347		3
27		360		3
27		364		3
27		373		3
27		395		3
27		419		3
27		444		3
27		445		3
27		457		3
27		465		3
27		467		3
27		468		3
27		484		3
27		488		3
27		496		3
27		503		3
27		515		3
27		543		3
27		561		3
27		567		3
27		573		3
27		596		3
27		605		3
27		606		3
27		624		3
27		627		3
27		628		3
27		632		3
27		637		3
27		654		3
27		658		3
27		665		3
27		667		3
27		693		3
27		700		3
27		704		3
27		719		3
27		727		3
27		731		3
27		733		3
27		743		3
27		744		3
27		747		3
27		748		3
27		758		3
27		761		3
27		762		3
27		766		3
27		783		3
27		791		3
27		796		3
27		808		3
27		829		3
27		834		3
27		860		3
27		889		3
27		918		3
27		922		3
27		943		3
27		962		3
27		999		3
27		1000		3
27		1013		3
27		1014		3
27		1048		3
27		1055		3
27		1068		3
27		1076		3
27		1090		3
27		1104		3
27		1118		3
27		1120		3
27		1131		3
27		1147		3
27		1168		3
27		1169		3
27		1174		3
27		1182		3
27		1199		3
27		1207		3
27		1209		3
27		1210		3
27		1258		3
27		1262		3
27		1277		3
27		1278		3
27		1290		3
27		1292		3
27		1331		3
27		1336		3
27		1351		3
27		1353		3
27		1360		3
27		1363		3
27		1370		3
27		1383		3
27		1394		3
27		15		2
27		25		2
27		26		2
27		31		2
27		35		2
27		66		2
27		78		2
27		89		2
27		94		2
27		95		2
27		97		2
27		115		2
27		125		2
27		171		2
27		187		2
27		194		2
27		196		2
27		197		2
27		206		2
27		219		2
27		223		2
27		239		2
27		242		2
27		245		2
27		249		2
27		255		2
27		265		2
27		267		2
27		273		2
27		282		2
27		290		2
27		295		2
27		297		2
27		300		2
27		308		2
27		309		2
27		311		2
27		312		2
27		313		2
27		317		2
27		327		2
27		328		2
27		330		2
27		333		2
27		334		2
27		338		2
27		343		2
27		349		2
27		368		2
27		382		2
27		384		2
27		404		2
27		411		2
27		416		2
27		423		2
27		435		2
27		439		2
27		440		2
27		441		2
27		446		2
27		455		2
27		458		2
27		460		2
27		473		2
27		485		2
27		487		2
27		504		2
27		514		2
27		519		2
27		529		2
27		530		2
27		540		2
27		546		2
27		554		2
27		565		2
27		568		2
27		571		2
27		592		2
27		603		2
27		633		2
27		635		2
27		636		2
27		650		2
27		652		2
27		666		2
27		668		2
27		671		2
27		692		2
27		706		2
27		708		2
27		710		2
27		711		2
27		714		2
27		720		2
27		723		2
27		729		2
27		740		2
27		755		2
27		768		2
27		772		2
27		805		2
27		809		2
27		810		2
27		839		2
27		844		2
27		845		2
27		847		2
27		852		2
27		861		2
27		868		2
27		870		2
27		873		2
27		883		2
27		886		2
27		891		2
27		893		2
27		895		2
27		898		2
27		905		2
27		907		2
27		925		2
27		926		2
27		929		2
27		930		2
27		931		2
27		933		2
27		937		2
27		940		2
27		945		2
27		947		2
27		952		2
27		960		2
27		967		2
27		981		2
27		984		2
27		991		2
27		1005		2
27		1018		2
27		1033		2
27		1038		2
27		1040		2
27		1043		2
27		1047		2
27		1054		2
27		1060		2
27		1067		2
27		1071		2
27		1082		2
27		1083		2
27		1122		2
27		1127		2
27		1128		2
27		1130		2
27		1141		2
27		1173		2
27		1177		2
27		1191		2
27		1194		2
27		1205		2
27		1208		2
27		1215		2
27		1220		2
27		1223		2
27		1231		2
27		1233		2
27		1235		2
27		1263		2
27		1269		2
27		1270		2
27		1274		2
27		1276		2
27		1303		2
27		1313		2
27		1319		2
27		1325		2
27		1329		2
27		1352		2
27		1384		2
27		1385		2
27		1391		2
27		1392		2
27		4		1
27		5		1
27		7		1
27		8		1
27		10		1
27		12		1
27		24		1
27		28		1
27		37		1
27		38		1
27		47		1
27		51		1
27		54		1
27		58		1
27		59		1
27		62		1
27		69		1
27		79		1
27		80		1
27		81		1
27		83		1
27		92		1
27		100		1
27		102		1
27		103		1
27		104		1
27		105		1
27		107		1
27		108		1
27		111		1
27		117		1
27		119		1
27		129		1
27		130		1
27		137		1
27		140		1
27		149		1
27		152		1
27		154		1
27		155		1
27		157		1
27		160		1
27		164		1
27		170		1
27		174		1
27		176		1
27		177		1
27		184		1
27		186		1
27		193		1
27		217		1
27		218		1
27		231		1
27		240		1
27		241		1
27		244		1
27		259		1
27		261		1
27		266		1
27		270		1
27		271		1
27		277		1
27		280		1
27		283		1
27		291		1
27		292		1
27		293		1
27		296		1
27		301		1
27		307		1
27		310		1
27		316		1
27		319		1
27		323		1
27		331		1
27		332		1
27		336		1
27		344		1
27		351		1
27		352		1
27		357		1
27		359		1
27		362		1
27		365		1
27		366		1
27		370		1
27		381		1
27		388		1
27		389		1
27		397		1
27		403		1
27		418		1
27		425		1
27		426		1
27		429		1
27		431		1
27		438		1
27		443		1
27		448		1
27		449		1
27		452		1
27		462		1
27		466		1
27		486		1
27		499		1
27		511		1
27		522		1
27		527		1
27		532		1
27		541		1
27		544		1
27		560		1
27		563		1
27		566		1
27		575		1
27		578		1
27		580		1
27		581		1
27		604		1
27		610		1
27		611		1
27		615		1
27		617		1
27		618		1
27		630		1
27		631		1
27		641		1
27		644		1
27		649		1
27		655		1
27		656		1
27		659		1
27		660		1
27		661		1
27		663		1
27		672		1
27		687		1
27		707		1
27		730		1
27		746		1
27		764		1
27		765		1
27		785		1
27		788		1
27		795		1
27		806		1
27		807		1
27		813		1
27		821		1
27		822		1
27		823		1
27		824		1
27		828		1
27		836		1
27		837		1
27		848		1
27		849		1
27		851		1
27		854		1
27		856		1
27		857		1
27		863		1
27		867		1
27		874		1
27		876		1
27		878		1
27		879		1
27		880		1
27		887		1
27		892		1
27		894		1
27		896		1
27		899		1
27		906		1
27		908		1
27		932		1
27		934		1
27		935		1
27		936		1
27		944		1
27		946		1
27		948		1
27		953		1
27		954		1
27		956		1
27		958		1
27		961		1
27		971		1
27		978		1
27		979		1
27		989		1
27		996		1
27		1002		1
27		1004		1
27		1020		1
27		1021		1
27		1022		1
27		1023		1
27		1024		1
27		1027		1
27		1036		1
27		1041		1
27		1045		1
27		1049		1
27		1050		1
27		1052		1
27		1053		1
27		1056		1
27		1057		1
27		1059		1
27		1061		1
27		1063		1
27		1069		1
27		1072		1
27		1081		1
27		1088		1
27		1093		1
27		1097		1
27		1099		1
27		1106		1
27		1111		1
27		1113		1
27		1117		1
27		1121		1
27		1125		1
27		1126		1
27		1139		1
27		1140		1
27		1145		1
27		1150		1
27		1151		1
27		1153		1
27		1157		1
27		1158		1
27		1165		1
27		1172		1
27		1175		1
27		1179		1
27		1181		1
27		1184		1
27		1187		1
27		1196		1
27		1198		1
27		1212		1
27		1216		1
27		1222		1
27		1226		1
27		1228		1
27		1236		1
27		1244		1
27		1247		1
27		1248		1
27		1253		1
27		1255		1
27		1257		1
27		1260		1
27		1261		1
27		1264		1
27		1267		1
27		1268		1
27		1279		1
27		1284		1
27		1285		1
27		1288		1
27		1291		1
27		1295		1
27		1298		1
27		1304		1
27		1308		1
27		1311		1
27		1327		1
27		1330		1
27		1344		1
27		1354		1
27		1359		1
27		1365		1
27		1368		1
27		1372		1
27		1381		1
27		1387		1
27		1388		1
27		1395		1
27		1397		1
27		1398		1
27		1399		1
28		433		22
28		1075		19
28		820		16
28		225		15
28		232		15
28		432		15
28		683		15
28		921		15
28		14		14
28		712		13
28		752		13
28		919		13
28		924		13
28		247		12
28		696		12
28		1239		12
28		205		11
28		289		11
28		673		11
28		677		11
28		801		11
28		1051		11
28		1092		11
28		195		10
28		230		10
28		593		10
28		680		10
28		762		10
28		826		10
28		1028		10
28		1342		10
28		52		9
28		198		9
28		212		9
28		227		9
28		229		9
28		417		9
28		464		9
28		520		9
28		699		9
28		797		9
28		798		9
28		923		9
28		1119		9
28		1333		9
28		1341		9
28		27		8
28		42		8
28		49		8
28		146		8
28		147		8
28		234		8
28		420		8
28		521		8
28		698		8
28		704		8
28		779		8
28		794		8
28		803		8
28		811		8
28		928		8
28		1229		8
28		1246		8
28		124		7
28		199		7
28		204		7
28		246		7
28		434		7
28		640		7
28		674		7
28		675		7
28		749		7
28		814		7
28		917		7
28		1202		7
28		1289		7
28		1343		7
28		13		6
28		20		6
28		30		6
28		86		6
28		99		6
28		179		6
28		200		6
28		221		6
28		233		6
28		250		6
28		288		6
28		294		6
28		367		6
28		451		6
28		453		6
28		638		6
28		676		6
28		681		6
28		739		6
28		753		6
28		760		6
28		781		6
28		839		6
28		901		6
28		902		6
28		916		6
28		964		6
28		987		6
28		1012		6
28		1039		6
28		1062		6
28		1074		6
28		1089		6
28		1108		6
28		1136		6
28		1243		6
28		1265		6
28		1272		6
28		1280		6
28		1310		6
28		1339		6
28		1340		6
28		1356		6
28		1362		6
28		1		5
28		134		5
28		222		5
28		235		5
28		248		5
28		278		5
28		363		5
28		384		5
28		390		5
28		395		5
28		416		5
28		442		5
28		467		5
28		470		5
28		545		5
28		572		5
28		599		5
28		601		5
28		612		5
28		643		5
28		678		5
28		686		5
28		695		5
28		700		5
28		703		5
28		731		5
28		777		5
28		802		5
28		825		5
28		827		5
28		951		5
28		970		5
28		986		5
28		1015		5
28		1018		5
28		1048		5
28		1050		5
28		1064		5
28		1066		5
28		1112		5
28		1130		5
28		1154		5
28		1162		5
28		1170		5
28		1197		5
28		1207		5
28		1218		5
28		1294		5
28		1307		5
28		1309		5
28		1321		5
28		1334		5
28		1337		5
28		1380		5
28		36		4
28		60		4
28		109		4
28		122		4
28		132		4
28		173		4
28		189		4
28		202		4
28		226		4
28		251		4
28		279		4
28		287		4
28		329		4
28		334		4
28		341		4
28		373		4
28		379		4
28		415		4
28		445		4
28		468		4
28		469		4
28		488		4
28		497		4
28		503		4
28		535		4
28		548		4
28		556		4
28		557		4
28		561		4
28		562		4
28		600		4
28		614		4
28		634		4
28		637		4
28		688		4
28		689		4
28		694		4
28		709		4
28		724		4
28		744		4
28		757		4
28		758		4
28		792		4
28		793		4
28		819		4
28		829		4
28		831		4
28		877		4
28		920		4
28		927		4
28		930		4
